pos_largura,pos_altura,quadratico,valor
1312,1072,8,64
1320,1072,8,64
1312,1080,8,64
1320,1080,8,64
1328,1072,16,128
1328,1080,16,128
1344,1024,16,128
1360,1024,16,128
1344,1040,8,64
1352,1040,8,64
1344,1048,8,64
1352,1048,8,64
1360,1040,16,128
1376,1024,8,64
1384,1024,8,64
1376,1032,8,64
1384,1032,8,64
1392,1024,8,64
1400,1024,8,64
1392,1032,8,64
1400,1032,8,64
1376,1040,16,128
1392,1040,8,64
1400,1040,8,64
1392,1048,8,64
1400,1048,8,64
1344,1056,16,128
1360,1056,16,128
1344,1072,8,64
1352,1072,8,64
1344,1080,8,64
1352,1080,8,64
1360,1072,16,128
1376,1056,8,64
1384,1056,8,64
1376,1064,8,64
1384,1064,8,64
1392,1056,8,64
1400,1056,8,64
1392,1064,8,64
1400,1064,8,64
1376,1072,16,128
1376,1080,16,128
1392,1072,8,64
1400,1072,8,64
1392,1080,8,64
1400,1080,8,64
1408,1024,32,192
1440,1024,32,192
1408,1056,16,128
1424,1056,8,64
1432,1056,8,64
1424,1064,8,64
1432,1064,8,64
1408,1072,8,64
1416,1072,8,64
1408,1080,8,64
1416,1080,8,64
1424,1072,16,128
1440,1056,32,192
1472,1024,64,255
1536,1024,32,192
1568,1024,32,192
1536,1056,32,192
1568,1056,32,192
1600,1024,32,192
1632,1024,32,192
1600,1056,32,192
1632,1056,32,192
1664,1024,32,192
1696,1024,32,192
1664,1056,32,192
1696,1056,16,128
1712,1056,8,64
1720,1056,8,64
1712,1064,8,64
1720,1064,8,64
1696,1072,16,128
1712,1072,16,128
1728,1024,64,255
1792,1024,32,192
1824,1024,32,192
1792,1056,32,192
1824,1056,32,192
1856,1024,32,192
1888,1024,32,192
1856,1056,32,192
1888,1056,32,192
1920,1024,64,255
1984,1024,64,255
2048,1024,64,255
2112,1024,32,192
2144,1024,32,192
2112,1056,32,192
2144,1056,32,192
2176,1024,32,192
2208,1024,32,192
2176,1056,16,128
2192,1056,16,128
2176,1072,16,128
2192,1072,16,128
2208,1056,32,192
2208,1072,32,192
2240,1024,64,255
2304,1024,32,192
2336,1024,32,192
2304,1056,32,192
2336,1056,32,192
2368,1024,64,255
2432,1024,32,192
2464,1024,32,192
2432,1056,16,128
2448,1056,16,128
2432,1072,16,128
2448,1072,16,128
2464,1056,32,192
2496,1024,64,255
2560,1024,32,192
2592,1024,32,192
2560,1056,32,192
2592,1056,32,192
2624,1024,64,255
2688,1024,32,192
2720,1024,32,192
2688,1056,32,192
2720,1056,32,192
2752,1024,64,255
2816,1024,32,192
2848,1024,32,192
2816,1056,32,192
2848,1056,16,128
2864,1056,16,128
2848,1072,16,128
2864,1072,16,128
2880,1024,16,128
2896,1024,16,128
2880,1040,16,128
2896,1040,16,128
2912,1024,16,128
2928,1024,16,128
2912,1040,16,128
2928,1040,16,128
2880,1056,32,192
2912,1056,16,128
2928,1056,16,128
2912,1072,8,64
2920,1072,8,64
2912,1080,8,64
2920,1080,8,64
2928,1072,16,128
2936,1072,16,128
2944,1024,32,192
2976,1024,32,192
2944,1056,32,192
2976,1056,32,192
3008,1024,64,255
3072,1024,32,192
3104,1024,32,192
3072,1056,32,192
3104,1056,32,192
3136,1024,16,128
3152,1024,16,128
3136,1040,16,128
3152,1040,16,128
3168,1024,32,192
3136,1056,32,192
3152,1056,32,192
3168,1056,16,128
3184,1056,16,128
3168,1072,16,128
3184,1072,16,128
3184,1080,16,128
3200,1024,16,128
3216,1024,16,128
3200,1040,16,128
3216,1040,16,128
3232,1024,32,192
3200,1056,32,192
3232,1056,32,192
3264,1024,32,192
3296,1024,8,64
3304,1024,8,64
3296,1032,8,64
3304,1032,8,64
3312,1024,16,128
3312,1032,16,128
3296,1040,16,128
3296,1048,16,128
3312,1040,16,128
3264,1056,16,128
3280,1056,16,128
3264,1072,16,128
3280,1072,16,128
3296,1056,8,64
3304,1056,8,64
3296,1064,8,64
3304,1064,8,64
3312,1056,16,128
3296,1072,16,128
3312,1072,16,128
3328,1024,8,64
3336,1024,8,64
3328,1032,8,64
3336,1032,8,64
3344,1024,16,128
3328,1040,16,128
3336,1040,16,128
3344,1040,16,128
3360,1024,16,128
3376,1024,8,64
3384,1024,8,64
3376,1032,8,64
3384,1032,8,64
3360,1040,8,64
3368,1040,8,64
3360,1048,8,64
3368,1048,8,64
3376,1040,8,64
3384,1040,8,64
3376,1048,8,64
3384,1048,8,64
3328,1056,16,128
3344,1056,16,128
3352,1056,16,128
3328,1072,8,64
3336,1072,8,64
3328,1080,8,64
3336,1080,8,64
3344,1072,16,128
3360,1056,8,64
3368,1056,8,64
3360,1064,8,64
3368,1064,8,64
3376,1056,16,128
3376,1064,16,128
3360,1072,16,128
3376,1072,16,128
3392,1024,16,128
3392,1032,16,128
3408,1024,8,64
3416,1024,8,64
3408,1032,8,64
3416,1032,8,64
3392,1040,8,64
3400,1040,8,64
3392,1048,8,64
3400,1048,8,64
3408,1040,16,128
3424,1024,32,192
3392,1056,8,64
3400,1056,8,64
3392,1064,8,64
3400,1064,8,64
3408,1056,16,128
3392,1072,16,128
3408,1072,16,128
3424,1056,16,128
3424,1064,16,128
3440,1056,16,128
3448,1056,16,128
3424,1072,16,128
3440,1072,16,128
3456,1024,8,64
3464,1024,8,64
3456,1032,8,64
3464,1032,8,64
3472,1024,16,128
3456,1040,16,128
3472,1040,8,64
3480,1040,8,64
3472,1048,8,64
3480,1048,8,64
3488,1024,16,128
3504,1024,16,128
3512,1024,16,128
3488,1040,16,128
3504,1040,8,64
3512,1040,8,64
3504,1048,8,64
3512,1048,8,64
3456,1056,8,64
3464,1056,8,64
3456,1064,8,64
3464,1064,8,64
3472,1056,16,128
3456,1072,16,128
3472,1072,16,128
3488,1056,16,128
3504,1056,16,128
3504,1064,16,128
3488,1072,16,128
3488,1080,16,128
3504,1072,16,128
3520,1024,16,128
3528,1024,16,128
3536,1024,8,64
3544,1024,8,64
3536,1032,8,64
3544,1032,8,64
3520,1040,16,128
3536,1040,8,64
3544,1040,8,64
3536,1048,8,64
3544,1048,8,64
3552,1024,32,192
3520,1056,32,192
3552,1056,32,192
3584,1024,16,128
3600,1024,8,64
3608,1024,8,64
3600,1032,8,64
3608,1032,8,64
3584,1040,16,128
3600,1040,8,64
3608,1040,8,64
3600,1048,8,64
3608,1048,8,64
3616,1024,16,128
3616,1032,16,128
3632,1024,16,128
3632,1032,16,128
3616,1040,16,128
3632,1040,8,64
3640,1040,8,64
3632,1048,8,64
3640,1048,8,64
3584,1056,16,128
3600,1056,16,128
3584,1072,16,128
3584,1080,16,128
3600,1072,16,128
3616,1056,16,128
3616,1064,16,128
3632,1056,8,64
3640,1056,8,64
3632,1064,8,64
3640,1064,8,64
3616,1072,16,128
3632,1072,16,128
3632,1080,16,128
3648,1024,16,128
3648,1032,16,128
3664,1024,16,128
3648,1040,16,128
3664,1040,16,128
3672,1040,16,128
3680,1024,8,64
3688,1024,8,64
3680,1032,8,64
3688,1032,8,64
3696,1024,16,128
3680,1040,16,128
3696,1040,8,64
3704,1040,8,64
3696,1048,8,64
3704,1048,8,64
3648,1056,8,64
3656,1056,8,64
3648,1064,8,64
3656,1064,8,64
3664,1056,16,128
3672,1056,16,128
3648,1072,16,128
3664,1072,16,128
3680,1056,32,192
3680,1072,32,192
3712,1024,8,64
3720,1024,8,64
3712,1032,8,64
3720,1032,8,64
3728,1024,16,128
3712,1040,8,64
3720,1040,8,64
3712,1048,8,64
3720,1048,8,64
3728,1040,16,128
3744,1024,16,128
3760,1024,16,128
3760,1032,16,128
3744,1040,8,64
3752,1040,8,64
3744,1048,8,64
3752,1048,8,64
3760,1040,8,64
3768,1040,8,64
3760,1048,8,64
3768,1048,8,64
3712,1056,16,128
3728,1056,16,128
3736,1056,16,128
3712,1072,16,128
3712,1080,16,128
3728,1072,16,128
3744,1056,32,192
3776,1024,32,192
3808,1024,16,128
3816,1024,16,128
3824,1024,16,128
3808,1040,8,64
3816,1040,8,64
3808,1048,8,64
3816,1048,8,64
3824,1040,16,128
3776,1056,32,192
3808,1056,32,192
0,1088,16,128
16,1088,16,128
16,1096,16,128
0,1104,16,128
16,1104,16,128
16,1112,16,128
32,1088,16,128
32,1096,16,128
48,1088,16,128
56,1088,16,128
32,1104,16,128
32,1112,16,128
48,1104,16,128
0,1120,32,192
32,1120,8,64
40,1120,8,64
32,1128,8,64
40,1128,8,64
48,1120,16,128
32,1136,16,128
40,1136,16,128
48,1136,16,128
64,1088,16,128
80,1088,16,128
64,1104,16,128
80,1104,16,128
96,1088,32,192
64,1120,32,192
96,1120,16,128
112,1120,8,64
120,1120,8,64
112,1128,8,64
120,1128,8,64
96,1136,16,128
112,1136,16,128
112,1144,16,128
128,1088,64,255
192,1088,64,255
256,1088,64,255
320,1088,32,192
352,1088,32,192
320,1120,32,192
352,1120,32,192
384,1088,16,128
400,1088,16,128
408,1088,16,128
384,1104,16,128
384,1112,16,128
400,1104,8,64
408,1104,8,64
400,1112,8,64
408,1112,8,64
416,1088,32,192
384,1120,16,128
400,1120,8,64
408,1120,8,64
400,1128,8,64
408,1128,8,64
384,1136,8,64
392,1136,8,64
384,1144,8,64
392,1144,8,64
400,1136,16,128
416,1120,32,192
448,1088,64,255
512,1088,16,128
528,1088,8,64
536,1088,8,64
528,1096,8,64
536,1096,8,64
512,1104,8,64
520,1104,8,64
512,1112,8,64
520,1112,8,64
528,1104,16,128
544,1088,32,192
512,1120,8,64
520,1120,8,64
512,1128,8,64
520,1128,8,64
528,1120,16,128
512,1136,16,128
528,1136,8,64
536,1136,8,64
528,1144,8,64
536,1144,8,64
544,1120,8,64
552,1120,8,64
544,1128,8,64
552,1128,8,64
560,1120,16,128
560,1128,16,128
544,1136,16,128
560,1136,16,128
576,1088,32,192
608,1088,16,128
616,1088,16,128
624,1088,16,128
608,1104,16,128
624,1104,16,128
576,1120,32,192
608,1120,8,64
616,1120,8,64
608,1128,8,64
616,1128,8,64
624,1120,8,64
632,1120,8,64
624,1128,8,64
632,1128,8,64
608,1136,16,128
624,1136,16,128
640,1088,16,128
656,1088,8,64
664,1088,8,64
656,1096,8,64
664,1096,8,64
640,1104,16,128
656,1104,16,128
656,1112,16,128
672,1088,16,128
688,1088,8,64
696,1088,8,64
688,1096,8,64
696,1096,8,64
672,1104,8,64
680,1104,8,64
672,1112,8,64
680,1112,8,64
688,1104,8,64
696,1104,8,64
688,1112,8,64
696,1112,8,64
640,1120,32,192
672,1120,8,64
680,1120,8,64
672,1128,8,64
680,1128,8,64
688,1120,16,128
672,1136,16,128
688,1136,16,128
704,1088,16,128
720,1088,16,128
704,1104,16,128
720,1104,16,128
736,1088,32,192
704,1120,8,64
712,1120,8,64
704,1128,8,64
712,1128,8,64
720,1120,16,128
704,1136,16,128
720,1136,8,64
728,1136,8,64
720,1144,8,64
728,1144,8,64
736,1120,16,128
744,1120,16,128
752,1120,8,64
760,1120,8,64
752,1128,8,64
760,1128,8,64
736,1136,8,64
744,1136,8,64
736,1144,8,64
744,1144,8,64
752,1136,16,128
768,1088,8,64
776,1088,8,64
768,1096,8,64
776,1096,8,64
784,1088,8,64
792,1088,8,64
784,1096,8,64
792,1096,8,64
768,1104,16,128
784,1104,16,128
800,1088,32,192
768,1120,16,128
784,1120,8,64
792,1120,8,64
784,1128,8,64
792,1128,8,64
768,1136,16,128
784,1136,8,64
792,1136,8,64
784,1144,8,64
792,1144,8,64
800,1120,32,192
832,1088,32,192
864,1088,8,64
872,1088,8,64
864,1096,8,64
872,1096,8,64
880,1088,16,128
864,1104,16,128
880,1104,16,128
832,1120,16,128
848,1120,16,128
832,1136,16,128
848,1136,8,64
856,1136,8,64
848,1144,8,64
856,1144,8,64
864,1120,16,128
880,1120,16,128
864,1136,16,128
880,1136,16,128
896,1088,16,128
912,1088,16,128
896,1104,16,128
912,1104,8,64
920,1104,8,64
912,1112,8,64
920,1112,8,64
928,1088,32,192
896,1120,8,64
904,1120,8,64
896,1128,8,64
904,1128,8,64
912,1120,16,128
896,1136,8,64
904,1136,8,64
896,1144,8,64
904,1144,8,64
912,1136,8,64
920,1136,8,64
912,1144,8,64
920,1144,8,64
928,1120,32,192
960,1088,16,128
960,1096,16,128
976,1088,8,64
984,1088,8,64
976,1096,8,64
984,1096,8,64
960,1104,16,128
976,1104,16,128
976,1112,16,128
992,1088,8,64
1000,1088,8,64
992,1096,8,64
1000,1096,8,64
1008,1088,8,64
1016,1088,8,64
1008,1096,8,64
1016,1096,8,64
992,1104,8,64
1000,1104,8,64
992,1112,8,64
1000,1112,8,64
1008,1104,8,64
1016,1104,8,64
1008,1112,8,64
1016,1112,8,64
960,1120,16,128
976,1120,16,128
976,1128,16,128
960,1136,16,128
976,1136,16,128
992,1120,32,192
1024,1088,16,128
1040,1088,16,128
1048,1088,16,128
1024,1104,16,128
1040,1104,16,128
1056,1088,16,128
1072,1088,16,128
1056,1104,16,128
1064,1104,16,128
1072,1104,16,128
1024,1120,8,64
1032,1120,8,64
1024,1128,8,64
1032,1128,8,64
1040,1120,16,128
1024,1136,8,64
1032,1136,8,64
1024,1144,8,64
1032,1144,8,64
1040,1136,8,64
1048,1136,8,64
1040,1144,8,64
1048,1144,8,64
1056,1120,32,192
1088,1088,32,192
1104,1088,32,192
1120,1088,32,192
1088,1120,8,64
1096,1120,8,64
1088,1128,8,64
1096,1128,8,64
1104,1120,16,128
1112,1120,16,128
1088,1136,16,128
1096,1136,16,128
1104,1136,16,128
1104,1144,16,128
1120,1120,16,128
1136,1120,8,64
1144,1120,8,64
1136,1128,8,64
1144,1128,8,64
1120,1136,8,64
1128,1136,8,64
1120,1144,8,64
1128,1144,8,64
1136,1136,16,128
1152,1088,16,128
1152,1096,16,128
1168,1088,8,64
1176,1088,8,64
1168,1096,8,64
1176,1096,8,64
1152,1104,16,128
1168,1104,16,128
1184,1088,16,128
1200,1088,16,128
1184,1104,16,128
1200,1104,8,64
1208,1104,8,64
1200,1112,8,64
1208,1112,8,64
1152,1120,32,192
1184,1120,32,192
1216,1088,8,64
1224,1088,8,64
1216,1096,8,64
1224,1096,8,64
1232,1088,16,128
1216,1104,16,128
1224,1104,16,128
1232,1104,16,128
1248,1088,16,128
1264,1088,16,128
1248,1104,16,128
1248,1112,16,128
1264,1104,16,128
1216,1120,32,192
1248,1120,16,128
1264,1120,16,128
1248,1136,8,64
1256,1136,8,64
1248,1144,8,64
1256,1144,8,64
1264,1136,16,128
1280,1088,8,64
1288,1088,8,64
1280,1096,8,64
1288,1096,8,64
1296,1088,16,128
1280,1104,16,128
1296,1104,16,128
1312,1088,32,192
1280,1120,8,64
1288,1120,8,64
1280,1128,8,64
1288,1128,8,64
1296,1120,16,128
1280,1136,16,128
1296,1136,16,128
1296,1144,16,128
1312,1120,16,128
1328,1120,16,128
1312,1136,16,128
1328,1136,16,128
1344,1088,32,192
1360,1088,32,192
1376,1088,16,128
1392,1088,8,64
1400,1088,8,64
1392,1096,8,64
1400,1096,8,64
1376,1104,8,64
1384,1104,8,64
1376,1112,8,64
1384,1112,8,64
1392,1104,8,64
1400,1104,8,64
1392,1112,8,64
1400,1112,8,64
1344,1120,16,128
1360,1120,16,128
1360,1128,16,128
1344,1136,8,64
1352,1136,8,64
1344,1144,8,64
1352,1144,8,64
1360,1136,16,128
1376,1120,32,192
1408,1088,32,192
1440,1088,32,192
1408,1120,32,192
1440,1120,32,192
1472,1088,64,255
1536,1088,32,192
1568,1088,32,192
1536,1120,32,192
1568,1120,32,192
1600,1088,32,192
1632,1088,32,192
1600,1120,32,192
1632,1120,32,192
1664,1088,64,255
1728,1088,64,255
1792,1088,32,192
1824,1088,16,128
1840,1088,16,128
1824,1104,16,128
1840,1104,16,128
1792,1120,32,192
1792,1136,32,192
1824,1120,32,192
1856,1088,64,255
1920,1088,64,255
1984,1088,32,192
2016,1088,32,192
1984,1120,32,192
2016,1120,32,192
2048,1088,64,255
2112,1088,32,192
2144,1088,32,192
2112,1120,32,192
2144,1120,32,192
2176,1088,64,255
2240,1088,64,255
2304,1088,32,192
2336,1088,32,192
2304,1120,32,192
2336,1120,16,128
2352,1120,16,128
2336,1136,16,128
2352,1136,16,128
2368,1088,32,192
2400,1088,32,192
2368,1120,32,192
2400,1120,32,192
2400,1136,32,192
2432,1088,64,255
2496,1088,32,192
2528,1088,32,192
2496,1120,32,192
2528,1120,32,192
2560,1088,64,255
2624,1088,32,192
2656,1088,32,192
2624,1120,32,192
2656,1120,32,192
2688,1088,32,192
2720,1088,32,192
2688,1120,16,128
2704,1120,8,64
2712,1120,8,64
2704,1128,8,64
2712,1128,8,64
2688,1136,16,128
2704,1136,16,128
2720,1120,32,192
2752,1088,16,128
2768,1088,16,128
2752,1104,8,64
2760,1104,8,64
2752,1112,8,64
2760,1112,8,64
2768,1104,16,128
2784,1088,32,192
2752,1120,16,128
2768,1120,16,128
2752,1136,16,128
2768,1136,16,128
2784,1120,32,192
2816,1088,32,192
2848,1088,32,192
2816,1120,32,192
2848,1120,16,128
2864,1120,8,64
2872,1120,8,64
2864,1128,8,64
2872,1128,8,64
2848,1136,16,128
2848,1144,16,128
2864,1136,16,128
2880,1088,32,192
2912,1088,32,192
2880,1120,8,64
2888,1120,8,64
2880,1128,8,64
2888,1128,8,64
2896,1120,8,64
2904,1120,8,64
2896,1128,8,64
2904,1128,8,64
2880,1136,16,128
2896,1136,8,64
2904,1136,8,64
2896,1144,8,64
2904,1144,8,64
2912,1120,16,128
2928,1120,16,128
2912,1136,8,64
2920,1136,8,64
2912,1144,8,64
2920,1144,8,64
2928,1136,16,128
2944,1088,32,192
2976,1088,16,128
2992,1088,16,128
2976,1104,16,128
2992,1104,16,128
2944,1120,32,192
2976,1120,32,192
3008,1088,64,255
3072,1088,32,192
3104,1088,32,192
3072,1120,32,192
3104,1120,32,192
3136,1088,32,192
3168,1088,32,192
3136,1120,32,192
3168,1120,32,192
3200,1088,32,192
3232,1088,32,192
3200,1120,32,192
3232,1120,16,128
3248,1120,16,128
3232,1136,16,128
3248,1136,16,128
3264,1088,16,128
3280,1088,8,64
3288,1088,8,64
3280,1096,8,64
3288,1096,8,64
3264,1104,16,128
3280,1104,8,64
3288,1104,8,64
3280,1112,8,64
3288,1112,8,64
3296,1088,8,64
3304,1088,8,64
3296,1096,8,64
3304,1096,8,64
3312,1088,16,128
3296,1104,16,128
3312,1104,8,64
3320,1104,8,64
3312,1112,8,64
3320,1112,8,64
3264,1120,16,128
3280,1120,16,128
3264,1136,16,128
3280,1136,16,128
3296,1120,32,192
3328,1088,8,64
3336,1088,8,64
3328,1096,8,64
3336,1096,8,64
3344,1088,16,128
3344,1096,16,128
3328,1104,16,128
3344,1104,16,128
3344,1112,16,128
3360,1088,16,128
3376,1088,8,64
3384,1088,8,64
3376,1096,8,64
3384,1096,8,64
3360,1104,16,128
3376,1104,16,128
3328,1120,32,192
3360,1120,8,64
3368,1120,8,64
3360,1128,8,64
3368,1128,8,64
3376,1120,16,128
3384,1120,16,128
3360,1136,16,128
3376,1136,16,128
3392,1088,8,64
3400,1088,8,64
3392,1096,8,64
3400,1096,8,64
3408,1088,16,128
3392,1104,8,64
3400,1104,8,64
3392,1112,8,64
3400,1112,8,64
3408,1104,16,128
3424,1088,32,192
3424,1104,32,192
3392,1120,8,64
3400,1120,8,64
3392,1128,8,64
3400,1128,8,64
3408,1120,16,128
3392,1136,16,128
3392,1144,16,128
3408,1136,16,128
3424,1120,8,64
3432,1120,8,64
3424,1128,8,64
3432,1128,8,64
3440,1120,8,64
3448,1120,8,64
3440,1128,8,64
3448,1128,8,64
3424,1136,8,64
3432,1136,8,64
3424,1144,8,64
3432,1144,8,64
3440,1136,8,64
3448,1136,8,64
3440,1144,8,64
3448,1144,8,64
3456,1088,8,64
3464,1088,8,64
3456,1096,8,64
3464,1096,8,64
3472,1088,8,64
3480,1088,8,64
3472,1096,8,64
3480,1096,8,64
3456,1104,16,128
3472,1104,8,64
3480,1104,8,64
3472,1112,8,64
3480,1112,8,64
3488,1088,32,192
3456,1120,8,64
3464,1120,8,64
3456,1128,8,64
3464,1128,8,64
3472,1120,16,128
3456,1136,16,128
3472,1136,16,128
3488,1120,32,192
3520,1088,16,128
3536,1088,8,64
3544,1088,8,64
3536,1096,8,64
3544,1096,8,64
3520,1104,16,128
3536,1104,16,128
3552,1088,32,192
3568,1088,32,192
3520,1120,8,64
3528,1120,8,64
3520,1128,8,64
3528,1128,8,64
3536,1120,8,64
3544,1120,8,64
3536,1128,8,64
3544,1128,8,64
3520,1136,8,64
3528,1136,8,64
3520,1144,8,64
3528,1144,8,64
3536,1136,16,128
3552,1120,16,128
3568,1120,16,128
3552,1136,16,128
3568,1136,8,64
3576,1136,8,64
3568,1144,8,64
3576,1144,8,64
3584,1088,8,64
3592,1088,8,64
3584,1096,8,64
3592,1096,8,64
3600,1088,16,128
3608,1088,16,128
3584,1104,16,128
3600,1104,8,64
3608,1104,8,64
3600,1112,8,64
3608,1112,8,64
3616,1088,16,128
3632,1088,16,128
3640,1088,16,128
3616,1104,16,128
3624,1104,16,128
3632,1104,16,128
3632,1112,16,128
3584,1120,16,128
3600,1120,16,128
3584,1136,16,128
3600,1136,16,128
3600,1144,16,128
3616,1120,32,192
3648,1088,8,64
3656,1088,8,64
3648,1096,8,64
3656,1096,8,64
3664,1088,8,64
3672,1088,8,64
3664,1096,8,64
3672,1096,8,64
3648,1104,16,128
3648,1112,16,128
3664,1104,8,64
3672,1104,8,64
3664,1112,8,64
3672,1112,8,64
3680,1088,32,192
3680,1104,32,192
3648,1120,32,192
3680,1120,8,64
3688,1120,8,64
3680,1128,8,64
3688,1128,8,64
3696,1120,16,128
3696,1128,16,128
3680,1136,16,128
3696,1136,8,64
3704,1136,8,64
3696,1144,8,64
3704,1144,8,64
3712,1088,16,128
3728,1088,16,128
3712,1104,16,128
3728,1104,16,128
3736,1104,16,128
3744,1088,32,192
3712,1120,16,128
3712,1128,16,128
3728,1120,16,128
3712,1136,8,64
3720,1136,8,64
3712,1144,8,64
3720,1144,8,64
3728,1136,16,128
3744,1120,32,192
3776,1088,32,192
3808,1088,16,128
3824,1088,8,64
3832,1088,8,64
3824,1096,8,64
3832,1096,8,64
3808,1104,16,128
3808,1112,16,128
3824,1104,16,128
3776,1120,16,128
3776,1128,16,128
3792,1120,8,64
3800,1120,8,64
3792,1128,8,64
3800,1128,8,64
3776,1136,16,128
3792,1136,16,128
3800,1136,16,128
3808,1120,16,128
3824,1120,16,128
3824,1128,16,128
3808,1136,16,128
3824,1136,16,128
0,1152,64,255
64,1152,16,128
72,1152,16,128
80,1152,16,128
64,1168,16,128
80,1168,16,128
96,1152,8,64
104,1152,8,64
96,1160,8,64
104,1160,8,64
112,1152,8,64
120,1152,8,64
112,1160,8,64
120,1160,8,64
96,1168,16,128
112,1168,16,128
64,1184,32,192
96,1184,8,64
104,1184,8,64
96,1192,8,64
104,1192,8,64
112,1184,16,128
96,1200,16,128
104,1200,16,128
112,1200,16,128
128,1152,8,64
136,1152,8,64
128,1160,8,64
136,1160,8,64
144,1152,16,128
128,1168,16,128
144,1168,16,128
144,1176,16,128
160,1152,8,64
168,1152,8,64
160,1160,8,64
168,1160,8,64
176,1152,16,128
160,1168,8,64
168,1168,8,64
160,1176,8,64
168,1176,8,64
176,1168,16,128
176,1176,16,128
128,1184,16,128
136,1184,16,128
144,1184,16,128
128,1200,8,64
136,1200,8,64
128,1208,8,64
136,1208,8,64
144,1200,16,128
160,1184,32,192
192,1152,32,192
224,1152,8,64
232,1152,8,64
224,1160,8,64
232,1160,8,64
240,1152,16,128
224,1168,16,128
240,1168,16,128
192,1184,32,192
224,1184,8,64
232,1184,8,64
224,1192,8,64
232,1192,8,64
240,1184,16,128
240,1192,16,128
224,1200,16,128
240,1200,16,128
256,1152,32,192
288,1152,32,192
256,1184,32,192
288,1184,16,128
304,1184,8,64
312,1184,8,64
304,1192,8,64
312,1192,8,64
288,1200,16,128
304,1200,16,128
320,1152,32,192
352,1152,32,192
352,1168,32,192
320,1184,32,192
352,1184,16,128
368,1184,16,128
368,1192,16,128
352,1200,8,64
360,1200,8,64
352,1208,8,64
360,1208,8,64
368,1200,16,128
384,1152,16,128
400,1152,16,128
384,1168,16,128
384,1176,16,128
400,1168,8,64
408,1168,8,64
400,1176,8,64
408,1176,8,64
416,1152,8,64
424,1152,8,64
416,1160,8,64
424,1160,8,64
432,1152,8,64
440,1152,8,64
432,1160,8,64
440,1160,8,64
416,1168,16,128
416,1176,16,128
432,1168,16,128
384,1184,32,192
416,1184,8,64
424,1184,8,64
416,1192,8,64
424,1192,8,64
432,1184,16,128
416,1200,16,128
432,1200,16,128
448,1152,16,128
448,1160,16,128
464,1152,16,128
448,1168,16,128
464,1168,16,128
480,1152,16,128
496,1152,16,128
480,1168,8,64
488,1168,8,64
480,1176,8,64
488,1176,8,64
496,1168,16,128
448,1184,16,128
464,1184,16,128
448,1200,16,128
464,1200,8,64
472,1200,8,64
464,1208,8,64
472,1208,8,64
480,1184,16,128
496,1184,16,128
480,1200,16,128
496,1200,16,128
496,1208,16,128
512,1152,32,192
544,1152,8,64
552,1152,8,64
544,1160,8,64
552,1160,8,64
560,1152,8,64
568,1152,8,64
560,1160,8,64
568,1160,8,64
544,1168,8,64
552,1168,8,64
544,1176,8,64
552,1176,8,64
560,1168,16,128
512,1184,8,64
520,1184,8,64
512,1192,8,64
520,1192,8,64
528,1184,8,64
536,1184,8,64
528,1192,8,64
536,1192,8,64
512,1200,8,64
520,1200,8,64
512,1208,8,64
520,1208,8,64
528,1200,16,128
544,1184,32,192
576,1152,8,64
584,1152,8,64
576,1160,8,64
584,1160,8,64
592,1152,8,64
600,1152,8,64
592,1160,8,64
600,1160,8,64
576,1168,16,128
592,1168,16,128
608,1152,16,128
624,1152,8,64
632,1152,8,64
624,1160,8,64
632,1160,8,64
608,1168,16,128
624,1168,16,128
576,1184,16,128
592,1184,8,64
600,1184,8,64
592,1192,8,64
600,1192,8,64
576,1200,16,128
592,1200,8,64
600,1200,8,64
592,1208,8,64
600,1208,8,64
608,1184,32,192
640,1152,8,64
648,1152,8,64
640,1160,8,64
648,1160,8,64
656,1152,16,128
664,1152,16,128
640,1168,8,64
648,1168,8,64
640,1176,8,64
648,1176,8,64
656,1168,16,128
672,1152,8,64
680,1152,8,64
672,1160,8,64
680,1160,8,64
688,1152,16,128
672,1168,16,128
688,1168,16,128
640,1184,16,128
648,1184,16,128
656,1184,8,64
664,1184,8,64
656,1192,8,64
664,1192,8,64
640,1200,8,64
648,1200,8,64
640,1208,8,64
648,1208,8,64
656,1200,8,64
664,1200,8,64
656,1208,8,64
664,1208,8,64
672,1184,32,192
704,1152,32,192
736,1152,16,128
736,1160,16,128
752,1152,16,128
736,1168,16,128
736,1176,16,128
752,1168,8,64
760,1168,8,64
752,1176,8,64
760,1176,8,64
704,1184,16,128
720,1184,16,128
704,1200,16,128
720,1200,8,64
728,1200,8,64
720,1208,8,64
728,1208,8,64
736,1184,32,192
768,1152,16,128
784,1152,16,128
768,1168,8,64
776,1168,8,64
768,1176,8,64
776,1176,8,64
784,1168,8,64
792,1168,8,64
784,1176,8,64
792,1176,8,64
800,1152,8,64
808,1152,8,64
800,1160,8,64
808,1160,8,64
816,1152,16,128
816,1160,16,128
800,1168,16,128
816,1168,16,128
824,1168,16,128
768,1184,16,128
784,1184,8,64
792,1184,8,64
784,1192,8,64
792,1192,8,64
768,1200,16,128
784,1200,16,128
800,1184,16,128
808,1184,16,128
816,1184,8,64
824,1184,8,64
816,1192,8,64
824,1192,8,64
800,1200,8,64
808,1200,8,64
800,1208,8,64
808,1208,8,64
816,1200,16,128
832,1152,32,192
864,1152,8,64
872,1152,8,64
864,1160,8,64
872,1160,8,64
880,1152,8,64
888,1152,8,64
