pos_largura,pos_altura,quadratico,valor
192,272,16,128
200,272,16,128
208,272,8,64
216,272,8,64
208,280,8,64
216,280,8,64
224,256,4,0
232,256,8,64
224,264,8,64
232,264,4,0
240,256,16,128
240,264,16,128
224,272,16,128
240,272,8,64
248,272,8,64
240,280,4,0
248,280,4,0
192,288,16,128
208,288,16,128
192,304,8,64
200,304,8,64
192,312,8,64
200,312,8,64
208,304,16,128
224,288,8,64
232,288,8,64
224,296,8,64
232,296,8,64
240,288,8,64
248,288,8,64
240,296,8,64
248,296,8,64
224,304,8,64
232,304,4,0
224,312,8,64
232,312,4,0
240,304,16,128
256,256,16,128
272,256,4,0
280,256,8,64
272,264,8,64
280,264,8,64
256,272,8,64
264,272,8,64
256,280,8,64
264,280,8,64
272,272,8,64
280,272,8,64
272,280,8,64
280,280,8,64
288,256,16,128
304,256,8,64
312,256,8,64
304,264,8,64
312,264,8,64
288,272,8,64
296,272,8,64
288,280,8,64
296,280,8,64
304,272,4,0
312,272,8,64
304,280,8,64
312,280,8,64
256,288,16,128
272,288,8,64
280,288,8,64
272,296,8,64
280,296,8,64
256,304,16,128
272,304,8,64
280,304,8,64
272,312,8,64
280,312,4,0
288,288,8,64
296,288,8,64
288,296,8,64
296,296,8,64
304,288,8,64
312,288,8,64
304,296,8,64
312,296,4,0
288,304,16,128
304,304,8,64
312,304,8,64
304,312,8,64
312,312,8,64
320,256,16,128
336,256,8,64
344,256,8,64
336,264,4,0
344,264,8,64
320,272,16,128
336,272,16,128
352,256,8,64
360,256,8,64
352,264,8,64
360,264,8,64
368,256,8,64
376,256,8,64
368,264,8,64
376,264,8,64
352,272,16,128
368,272,16,128
320,288,16,128
336,288,16,128
320,304,8,64
328,304,8,64
320,312,8,64
328,312,8,64
336,304,16,128
352,288,32,192
384,256,16,128
400,256,8,64
408,256,8,64
400,264,8,64
408,264,8,64
384,272,8,64
392,272,8,64
384,280,8,64
392,280,8,64
400,272,16,128
416,256,8,64
424,256,8,64
416,264,8,64
424,264,8,64
432,256,8,64
440,256,8,64
432,264,8,64
440,264,8,64
416,272,16,128
432,272,16,128
432,280,16,128
384,288,16,128
400,288,8,64
408,288,8,64
400,296,8,64
408,296,8,64
384,304,8,64
392,304,8,64
384,312,8,64
392,312,8,64
400,304,16,128
416,288,8,64
424,288,8,64
416,296,4,0
424,296,4,0
432,288,16,128
416,304,16,128
432,304,16,128
448,256,16,128
464,256,8,64
472,256,8,64
464,264,8,64
472,264,8,64
448,272,8,64
456,272,4,0
448,280,8,64
456,280,8,64
464,272,8,64
472,272,8,64
464,280,8,64
472,280,4,0
480,256,16,128
488,256,16,128
496,256,16,128
504,256,16,128
480,272,16,128
488,272,16,128
496,272,16,128
448,288,16,128
456,288,16,128
464,288,8,64
472,288,8,64
464,296,8,64
472,296,8,64
448,304,4,0
456,304,8,64
448,312,4,0
456,312,8,64
464,304,8,64
472,304,8,64
464,312,4,0
472,312,4,0
480,288,16,128
488,288,16,128
496,288,16,128
480,304,16,128
496,304,16,128
512,256,4,0
520,256,8,64
512,264,8,64
520,264,4,0
528,256,8,64
536,256,8,64
528,264,8,64
536,264,8,64
512,272,16,128
520,272,16,128
528,272,4,0
536,272,4,0
528,280,4,0
536,280,4,0
544,256,8,64
552,256,8,64
544,264,8,64
552,264,8,64
560,256,8,64
568,256,4,0
560,264,4,0
568,264,4,0
544,272,8,64
552,272,8,64
544,280,4,0
552,280,8,64
560,272,8,64
568,272,8,64
560,280,8,64
568,280,8,64
512,288,8,64
520,288,8,64
512,296,8,64
520,296,8,64
528,288,4,0
536,288,4,0
528,296,4,0
536,296,4,0
512,304,16,128
528,304,4,0
536,304,4,0
528,312,4,0
536,312,4,0
544,288,4,0
552,288,4,0
544,296,4,0
552,296,8,64
560,288,4,0
568,288,8,64
560,296,4,0
568,296,8,64
544,304,4,0
552,304,4,0
544,312,4,0
552,312,8,64
560,304,4,0
568,304,4,0
560,312,8,64
568,312,4,0
576,256,8,64
584,256,4,0
576,264,8,64
584,264,4,0
592,256,8,64
600,256,8,64
592,264,4,0
600,264,4,0
576,272,16,128
592,272,4,0
600,272,4,0
592,280,4,0
600,280,8,64
608,256,8,64
616,256,8,64
608,264,4,0
616,264,8,64
624,256,8,64
632,256,4,0
624,264,4,0
632,264,4,0
608,272,8,64
616,272,4,0
608,280,8,64
616,280,8,64
624,272,8,64
632,272,4,0
624,280,8,64
632,280,4,0
576,288,32,192
608,288,16,128
624,288,8,64
632,288,8,64
624,296,8,64
632,296,8,64
608,304,4,0
616,304,4,0
608,312,8,64
616,312,4,0
624,304,8,64
632,304,8,64
624,312,8,64
632,312,8,64
640,256,4,0
648,256,4,0
640,264,4,0
648,264,8,64
656,256,16,128
640,272,8,64
648,272,8,64
640,280,8,64
648,280,4,0
656,272,8,64
664,272,4,0
656,280,8,64
664,280,4,0
672,256,8,64
680,256,4,0
672,264,8,64
680,264,8,64
688,256,4,0
696,256,8,64
688,264,8,64
696,264,8,64
672,272,4,0
680,272,4,0
672,280,4,0
680,280,8,64
688,272,4,0
696,272,8,64
688,280,8,64
696,280,8,64
640,288,16,128
656,288,8,64
664,288,8,64
656,296,8,64
664,296,8,64
640,304,8,64
648,304,4,0
640,312,8,64
648,312,4,0
656,304,8,64
664,304,8,64
656,312,8,64
664,312,8,64
672,288,8,64
680,288,8,64
672,296,8,64
680,296,4,0
688,288,4,0
696,288,8,64
688,296,8,64
696,296,8,64
672,304,4,0
680,304,8,64
672,312,8,64
680,312,8,64
688,304,8,64
696,304,8,64
688,312,8,64
696,312,4,0
704,256,8,64
712,256,8,64
704,264,8,64
712,264,4,0
720,256,8,64
728,256,8,64
720,264,8,64
728,264,8,64
704,272,4,0
712,272,8,64
704,280,4,0
712,280,8,64
720,272,8,64
728,272,8,64
720,280,8,64
728,280,8,64
736,256,4,0
744,256,4,0
736,264,8,64
744,264,8,64
752,256,16,128
760,256,16,128
736,272,8,64
744,272,8,64
736,280,8,64
744,280,8,64
752,272,8,64
760,272,8,64
752,280,8,64
760,280,8,64
704,288,4,0
712,288,4,0
704,296,8,64
712,296,8,64
720,288,4,0
728,288,4,0
720,296,4,0
728,296,8,64
704,304,16,128
720,304,4,0
728,304,8,64
720,312,8,64
728,312,8,64
736,288,8,64
744,288,8,64
736,296,8,64
744,296,8,64
752,288,8,64
760,288,4,0
752,296,8,64
760,296,8,64
736,304,8,64
744,304,8,64
736,312,4,0
744,312,4,0
752,304,4,0
760,304,8,64
752,312,8,64
760,312,8,64
768,256,16,128
776,256,16,128
784,256,8,64
792,256,8,64
784,264,8,64
792,264,4,0
768,272,8,64
776,272,4,0
768,280,4,0
776,280,8,64
784,272,8,64
792,272,8,64
784,280,8,64
792,280,8,64
800,256,8,64
808,256,8,64
800,264,8,64
808,264,8,64
816,256,8,64
824,256,8,64
816,264,8,64
824,264,8,64
800,272,4,0
808,272,4,0
800,280,8,64
808,280,4,0
816,272,4,0
824,272,8,64
816,280,8,64
824,280,8,64
768,288,8,64
776,288,4,0
768,296,8,64
776,296,8,64
784,288,4,0
792,288,4,0
784,296,8,64
792,296,8,64
768,304,4,0
776,304,8,64
768,312,8,64
776,312,8,64
784,304,8,64
792,304,8,64
784,312,8,64
792,312,4,0
800,288,8,64
808,288,4,0
800,296,8,64
808,296,4,0
816,288,8,64
824,288,8,64
816,296,4,0
824,296,8,64
800,304,4,0
808,304,8,64
800,312,4,0
808,312,8,64
816,304,4,0
824,304,8,64
816,312,8,64
824,312,4,0
832,256,8,64
840,256,8,64
832,264,8,64
840,264,4,0
848,256,16,128
856,256,16,128
832,272,8,64
840,272,8,64
832,280,8,64
840,280,8,64
848,272,8,64
856,272,8,64
848,280,8,64
856,280,8,64
864,256,8,64
872,256,8,64
864,264,8,64
872,264,4,0
880,256,4,0
888,256,8,64
880,264,8,64
888,264,4,0
864,272,8,64
872,272,8,64
864,280,8,64
872,280,8,64
880,272,8,64
888,272,4,0
880,280,8,64
888,280,4,0
832,288,8,64
840,288,4,0
832,296,8,64
840,296,8,64
848,288,8,64
856,288,8,64
848,296,8,64
856,296,4,0
832,304,4,0
840,304,8,64
832,312,4,0
840,312,8,64
848,304,8,64
856,304,4,0
848,312,8,64
856,312,8,64
864,288,8,64
872,288,8,64
864,296,8,64
872,296,4,0
880,288,8,64
888,288,8,64
880,296,8,64
888,296,8,64
864,304,4,0
872,304,8,64
864,312,8,64
872,312,8,64
880,304,8,64
888,304,4,0
880,312,4,0
888,312,4,0
896,256,4,0
904,256,8,64
896,264,8,64
904,264,8,64
912,256,8,64
920,256,4,0
912,264,8,64
920,264,8,64
896,272,4,0
904,272,4,0
896,280,8,64
904,280,4,0
912,272,8,64
920,272,4,0
912,280,8,64
920,280,4,0
928,256,4,0
936,256,8,64
928,264,8,64
936,264,4,0
944,256,8,64
952,256,8,64
944,264,8,64
952,264,8,64
928,272,4,0
936,272,8,64
928,280,8,64
936,280,4,0
944,272,8,64
952,272,8,64
944,280,8,64
952,280,4,0
896,288,8,64
904,288,4,0
896,296,8,64
904,296,8,64
912,288,16,128
896,304,8,64
904,304,4,0
896,312,8,64
904,312,8,64
912,304,16,128
928,288,8,64
936,288,8,64
928,296,8,64
936,296,8,64
944,288,4,0
952,288,8,64
944,296,4,0
952,296,8,64
928,304,4,0
936,304,4,0
928,312,8,64
936,312,8,64
944,304,4,0
952,304,8,64
944,312,8,64
952,312,8,64
960,256,8,64
968,256,4,0
960,264,4,0
968,264,4,0
976,256,8,64
984,256,4,0
976,264,4,0
984,264,8,64
960,272,8,64
968,272,8,64
960,280,4,0
968,280,8,64
976,272,4,0
984,272,8,64
976,280,4,0
984,280,8,64
992,256,8,64
1000,256,4,0
992,264,4,0
1000,264,8,64
1008,256,8,64
1016,256,8,64
1008,264,8,64
1016,264,8,64
992,272,4,0
1000,272,8,64
992,280,4,0
1000,280,8,64
1008,272,8,64
1016,272,4,0
1008,280,4,0
1016,280,4,0
960,288,4,0
968,288,8,64
960,296,4,0
968,296,8,64
976,288,8,64
984,288,4,0
976,296,8,64
984,296,8,64
960,304,8,64
968,304,8,64
960,312,8,64
968,312,8,64
976,304,16,128
992,288,8,64
1000,288,8,64
992,296,8,64
1000,296,8,64
1008,288,4,0
1016,288,4,0
1008,296,8,64
1016,296,8,64
992,304,16,128
1008,304,8,64
1016,304,8,64
1008,312,8,64
1016,312,8,64
1024,256,8,64
1032,256,8,64
1024,264,8,64
1032,264,8,64
1040,256,8,64
1048,256,4,0
1040,264,8,64
1048,264,8,64
1024,272,8,64
1032,272,8,64
1024,280,4,0
1032,280,4,0
1040,272,8,64
1048,272,8,64
1040,280,8,64
1048,280,4,0
1056,256,16,128
1072,256,16,128
1056,272,8,64
1064,272,8,64
1056,280,4,0
1064,280,8,64
1072,272,16,128
1072,280,16,128
1024,288,4,0
1032,288,8,64
1024,296,8,64
1032,296,4,0
1040,288,4,0
1048,288,8,64
1040,296,4,0
1048,296,8,64
1024,304,16,128
1040,304,8,64
1048,304,8,64
1040,312,8,64
1048,312,8,64
1056,288,4,0
1064,288,8,64
1056,296,8,64
1064,296,8,64
1072,288,4,0
1080,288,8,64
1072,296,4,0
1080,296,8,64
1056,304,8,64
1064,304,4,0
1056,312,4,0
1064,312,4,0
1072,304,4,0
1080,304,8,64
1072,312,8,64
1080,312,4,0
1088,256,4,0
1096,256,8,64
1088,264,8,64
1096,264,8,64
1104,256,8,64
1112,256,4,0
1104,264,4,0
1112,264,8,64
1088,272,8,64
1096,272,8,64
1088,280,8,64
1096,280,8,64
1104,272,8,64
1112,272,8,64
1104,280,4,0
1112,280,8,64
1120,256,4,0
1128,256,8,64
1120,264,8,64
1128,264,8,64
1136,256,8,64
1144,256,8,64
1136,264,8,64
1144,264,8,64
1120,272,8,64
1128,272,8,64
1120,280,4,0
1128,280,8,64
1136,272,8,64
1144,272,8,64
1136,280,8,64
1144,280,8,64
1088,288,4,0
1096,288,8,64
1088,296,8,64
1096,296,4,0
1104,288,8,64
1112,288,4,0
1104,296,8,64
1112,296,8,64
1088,304,8,64
1096,304,4,0
1088,312,8,64
1096,312,8,64
1104,304,4,0
1112,304,8,64
1104,312,4,0
1112,312,4,0
1120,288,8,64
1128,288,8,64
1120,296,8,64
1128,296,8,64
1136,288,8,64
1144,288,8,64
1136,296,4,0
1144,296,8,64
1120,304,8,64
1128,304,8,64
1120,312,4,0
1128,312,8,64
1136,304,4,0
1144,304,8,64
1136,312,8,64
1144,312,8,64
1152,256,16,128
1168,256,16,128
1152,272,8,64
1160,272,8,64
1152,280,8,64
1160,280,8,64
1168,272,16,128
1184,256,16,128
1200,256,8,64
1208,256,8,64
1200,264,8,64
1208,264,4,0
1184,272,8,64
1192,272,8,64
1184,280,8,64
1192,280,4,0
1200,272,16,128
1152,288,16,128
1168,288,8,64
1176,288,8,64
1168,296,8,64
1176,296,8,64
1152,304,8,64
1160,304,8,64
1152,312,4,0
1160,312,4,0
1168,304,8,64
1176,304,8,64
1168,312,8,64
1176,312,8,64
1184,288,8,64
1192,288,8,64
1184,296,4,0
1192,296,4,0
1200,288,8,64
1208,288,8,64
1200,296,8,64
1208,296,4,0
1184,304,8,64
1192,304,8,64
1184,312,4,0
1192,312,8,64
1200,304,8,64
1208,304,8,64
1200,312,8,64
1208,312,8,64
1216,256,8,64
1224,256,8,64
1216,264,8,64
1224,264,8,64
1232,256,16,128
1232,264,16,128
1216,272,16,128
1232,272,4,0
1240,272,8,64
1232,280,8,64
1240,280,8,64
1248,256,16,128
1264,256,8,64
1272,256,8,64
1264,264,8,64
1272,264,8,64
1248,272,16,128
1264,272,16,128
1216,288,8,64
1224,288,8,64
1216,296,8,64
1224,296,8,64
1232,288,8,64
1240,288,8,64
1232,296,8,64
1240,296,8,64
1216,304,16,128
1232,304,4,0
1240,304,8,64
1232,312,8,64
1240,312,8,64
1248,288,8,64
1256,288,8,64
1248,296,8,64
1256,296,8,64
1264,288,8,64
1272,288,8,64
1264,296,8,64
1272,296,8,64
1248,304,16,128
1264,304,8,64
1272,304,8,64
1264,312,8,64
1272,312,8,64
0,320,8,64
8,320,8,64
0,328,8,64
8,328,8,64
16,320,16,128
0,336,8,64
8,336,8,64
0,344,8,64
8,344,8,64
16,336,16,128
32,320,32,192
0,352,16,128
0,360,16,128
16,352,8,64
24,352,8,64
16,360,8,64
24,360,8,64
0,368,16,128
16,368,16,128
32,352,16,128
48,352,8,64
56,352,8,64
48,360,8,64
56,360,8,64
32,368,4,0
40,368,8,64
32,376,8,64
40,376,8,64
48,368,16,128
48,376,16,128
64,320,8,64
72,320,8,64
64,328,8,64
72,328,4,0
80,320,8,64
88,320,8,64
80,328,8,64
88,328,4,0
64,336,16,128
80,336,16,128
80,344,16,128
96,320,8,64
104,320,8,64
96,328,4,0
104,328,4,0
112,320,8,64
120,320,8,64
112,328,8,64
120,328,8,64
96,336,4,0
104,336,8,64
96,344,8,64
104,344,8,64
112,336,8,64
120,336,8,64
112,344,8,64
120,344,8,64
64,352,16,128
80,352,8,64
88,352,8,64
80,360,8,64
88,360,8,64
64,368,8,64
72,368,8,64
64,376,8,64
72,376,4,0
80,368,16,128
96,352,16,128
112,352,8,64
120,352,8,64
112,360,8,64
120,360,8,64
96,368,8,64
104,368,4,0
96,376,4,0
104,376,8,64
112,368,8,64
120,368,8,64
112,376,8,64
120,376,8,64
128,320,16,128
144,320,8,64
152,320,4,0
144,328,8,64
152,328,8,64
128,336,8,64
136,336,8,64
128,344,8,64
136,344,8,64
144,336,4,0
152,336,8,64
144,344,8,64
152,344,8,64
160,320,8,64
168,320,8,64
160,328,8,64
168,328,8,64
176,320,8,64
184,320,8,64
176,328,4,0
184,328,8,64
160,336,8,64
168,336,8,64
160,344,8,64
168,344,4,0
176,336,8,64
184,336,8,64
176,344,8,64
184,344,8,64
128,352,16,128
144,352,16,128
128,368,16,128
144,368,8,64
152,368,8,64
144,376,8,64
152,376,8,64
160,352,16,128
176,352,16,128
160,368,16,128
176,368,16,128
176,376,16,128
192,320,16,128
208,320,16,128
192,336,16,128
192,344,16,128
208,336,8,64
216,336,8,64
208,344,8,64
216,344,8,64
224,320,8,64
232,320,8,64
224,328,8,64
232,328,8,64
240,320,16,128
224,336,16,128
240,336,16,128
192,352,8,64
200,352,4,0
192,360,8,64
200,360,8,64
208,352,8,64
216,352,8,64
208,360,8,64
216,360,8,64
192,368,8,64
200,368,8,64
192,376,8,64
200,376,8,64
208,368,8,64
216,368,8,64
208,376,8,64
216,376,8,64
224,352,8,64
232,352,8,64
224,360,8,64
232,360,4,0
240,352,4,0
248,352,8,64
240,360,8,64
248,360,8,64
224,368,16,128
240,368,8,64
248,368,8,64
240,376,4,0
248,376,8,64
256,320,16,128
272,320,8,64
280,320,8,64
272,328,8,64
280,328,8,64
256,336,16,128
256,344,16,128
272,336,16,128
288,320,16,128
304,320,8,64
312,320,8,64
304,328,8,64
312,328,8,64
288,336,16,128
304,336,4,0
312,336,8,64
304,344,4,0
312,344,8,64
256,352,16,128
256,360,16,128
272,352,16,128
256,368,16,128
256,376,16,128
272,368,8,64
280,368,4,0
272,376,8,64
280,376,8,64
288,352,16,128
304,352,16,128
288,368,16,128
304,368,8,64
312,368,8,64
304,376,8,64
312,376,8,64
320,320,16,128
336,320,16,128
336,328,16,128
320,336,16,128
336,336,8,64
344,336,8,64
336,344,8,64
344,344,8,64
352,320,16,128
368,320,8,64
376,320,8,64
368,328,8,64
376,328,8,64
352,336,16,128
368,336,8,64
376,336,4,0
368,344,8,64
376,344,8,64
320,352,4,0
328,352,8,64
320,360,4,0
328,360,8,64
336,352,8,64
344,352,8,64
336,360,8,64
344,360,8,64
320,368,8,64
328,368,8,64
320,376,8,64
328,376,8,64
336,368,8,64
344,368,8,64
336,376,8,64
344,376,8,64
352,352,16,128
368,352,16,128
352,368,16,128
368,368,8,64
376,368,8,64
368,376,8,64
376,376,8,64
384,320,8,64
392,320,8,64
384,328,8,64
392,328,4,0
400,320,16,128
384,336,8,64
392,336,4,0
384,344,8,64
392,344,4,0
400,336,8,64
408,336,8,64
400,344,8,64
408,344,8,64
416,320,16,128
432,320,16,128
416,336,8,64
424,336,8,64
416,344,8,64
424,344,8,64
432,336,8,64
440,336,8,64
432,344,8,64
440,344,8,64
384,352,16,128
400,352,16,128
384,368,16,128
400,368,8,64
408,368,8,64
400,376,4,0
408,376,8,64
416,352,8,64
424,352,8,64
416,360,8,64
424,360,8,64
432,352,8,64
440,352,8,64
432,360,8,64
440,360,8,64
416,368,8,64
424,368,8,64
416,376,8,64
424,376,8,64
432,368,8,64
440,368,8,64
432,376,8,64
440,376,8,64
448,320,16,128
464,320,8,64
472,320,8,64
464,328,8,64
472,328,8,64
448,336,8,64
456,336,8,64
448,344,8,64
456,344,8,64
464,336,8,64
472,336,8,64
464,344,8,64
472,344,4,0
480,320,16,128
496,320,16,128
480,336,16,128
496,336,16,128
448,352,16,128
464,352,8,64
472,352,8,64
464,360,8,64
472,360,8,64
448,368,8,64
456,368,4,0
448,376,8,64
456,376,8,64
464,368,4,0
472,368,8,64
464,376,8,64
472,376,4,0
480,352,16,128
496,352,8,64
504,352,8,64
496,360,8,64
504,360,8,64
480,368,8,64
488,368,8,64
480,376,4,0
488,376,8,64
496,368,8,64
504,368,4,0
496,376,8,64
504,376,8,64
512,320,16,128
528,320,8,64
536,320,4,0
528,328,8,64
536,328,4,0
512,336,8,64
520,336,8,64
512,344,8,64
520,344,8,64
528,336,8,64
536,336,4,0
528,344,4,0
536,344,4,0
544,320,4,0
552,320,8,64
544,328,8,64
552,328,8,64
560,320,4,0
568,320,4,0
560,328,8,64
568,328,8,64
544,336,4,0
552,336,8,64
544,344,8,64
552,344,8,64
560,336,16,128
560,344,16,128
512,352,8,64
520,352,8,64
512,360,4,0
520,360,8,64
528,352,8,64
536,352,8,64
528,360,4,0
536,360,8,64
512,368,16,128
528,368,4,0
536,368,8,64
528,376,8,64
536,376,8,64
544,352,8,64
552,352,8,64
544,360,8,64
552,360,8,64
560,352,8,64
568,352,4,0
560,360,8,64
568,360,4,0
544,368,16,128
560,368,4,0
568,368,8,64
560,376,4,0
568,376,8,64
576,320,4,0
584,320,8,64
576,328,8,64
584,328,8,64
592,320,4,0
600,320,8,64
592,328,8,64
600,328,8,64
576,336,8,64
584,336,8,64
576,344,8,64
584,344,4,0
592,336,4,0
600,336,8,64
592,344,8,64
600,344,4,0
608,320,8,64
616,320,4,0
608,328,8,64
616,328,4,0
624,320,4,0
632,320,8,64
624,328,4,0
632,328,8,64
608,336,4,0
616,336,4,0
608,344,8,64
616,344,8,64
624,336,4,0
632,336,4,0
624,344,8,64
632,344,4,0
576,352,8,64
584,352,8,64
576,360,8,64
584,360,4,0
592,352,16,128
600,352,16,128
576,368,16,128
592,368,8,64
600,368,8,64
592,376,8,64
600,376,8,64
608,352,8,64
616,352,8,64
608,360,8,64
616,360,4,0
624,352,4,0
632,352,4,0
624,360,8,64
632,360,8,64
608,368,16,128
624,368,8,64
632,368,8,64
624,376,8,64
632,376,4,0
640,320,4,0
648,320,8,64
640,328,4,0
648,328,4,0
656,320,8,64
664,320,8,64
656,328,4,0
664,328,4,0
640,336,16,128
656,336,8,64
664,336,8,64
656,344,8,64
664,344,4,0
672,320,8,64
680,320,4,0
672,328,8,64
680,328,8,64
688,320,8,64
696,320,4,0
688,328,8,64
696,328,4,0
672,336,8,64
680,336,8,64
672,344,8,64
680,344,4,0
688,336,4,0
696,336,8,64
688,344,8,64
696,344,4,0
640,352,8,64
648,352,4,0
640,360,8,64
648,360,4,0
656,352,16,128
640,368,16,128
640,376,16,128
656,368,16,128
672,352,8,64
680,352,8,64
672,360,8,64
680,360,8,64
688,352,8,64
696,352,4,0
688,360,8,64
696,360,8,64
672,368,8,64
680,368,8,64
672,376,8,64
680,376,8,64
688,368,8,64
696,368,8,64
688,376,8,64
696,376,8,64
704,320,8,64
712,320,8,64
704,328,8,64
712,328,8,64
720,320,8,64
728,320,8,64
720,328,4,0
728,328,4,0
704,336,4,0
712,336,8,64
704,344,8,64
712,344,4,0
720,336,8,64
728,336,4,0
720,344,8,64
728,344,4,0
736,320,8,64
744,320,8,64
736,328,8,64
744,328,8,64
752,320,8,64
760,320,8,64
752,328,8,64
760,328,8,64
736,336,8,64
744,336,8,64
736,344,8,64
744,344,4,0
752,336,16,128
704,352,8,64
712,352,8,64
704,360,8,64
712,360,8,64
720,352,8,64
728,352,4,0
720,360,8,64
728,360,8,64
704,368,8,64
712,368,8,64
704,376,4,0
712,376,4,0
720,368,8,64
728,368,8,64
720,376,8,64
728,376,8,64
736,352,4,0
744,352,8,64
736,360,8,64
744,360,4,0
752,352,8,64
760,352,8,64
752,360,8,64
760,360,4,0
736,368,8,64
744,368,8,64
736,376,8,64
744,376,8,64
752,368,8,64
760,368,4,0
752,376,8,64
760,376,8,64
768,320,16,128
776,320,16,128
784,320,8,64
792,320,4,0
784,328,8,64
792,328,4,0
768,336,4,0
776,336,4,0
768,344,8,64
776,344,8,64
784,336,8,64
792,336,8,64
784,344,8,64
792,344,8,64
800,320,8,64
808,320,4,0
800,328,4,0
808,328,8,64
816,320,4,0
824,320,4,0
816,328,8,64
824,328,4,0
800,336,8,64
808,336,8,64
800,344,8,64
808,344,8,64
816,336,4,0
824,336,4,0
816,344,8,64
824,344,4,0
768,352,8,64
776,352,8,64
768,360,8,64
776,360,8,64
784,352,4,0
792,352,8,64
784,360,8,64
792,360,8,64
768,368,4,0
776,368,8,64
768,376,4,0
776,376,4,0
784,368,8,64
792,368,8,64
784,376,4,0
792,376,8,64
800,352,8,64
808,352,8,64
800,360,8,64
808,360,8,64
816,352,8,64
824,352,8,64
816,360,4,0
824,360,4,0
800,368,8,64
808,368,8,64
800,376,8,64
808,376,8,64
816,368,8,64
824,368,8,64
816,376,8,64
824,376,8,64
832,320,8,64
840,320,8,64
832,328,8,64
840,328,8,64
848,320,16,128
832,336,8,64
840,336,4,0
832,344,4,0
840,344,8,64
848,336,8,64
856,336,8,64
848,344,4,0
856,344,8,64
864,320,4,0
872,320,8,64
864,328,8,64
872,328,8,64
880,320,16,128
864,336,8,64
872,336,8,64
864,344,4,0
872,344,8,64
880,336,16,128
832,352,4,0
840,352,8,64
832,360,4,0
840,360,8,64
848,352,4,0
856,352,4,0
848,360,8,64
856,360,4,0
832,368,4,0
840,368,8,64
832,376,8,64
840,376,4,0
848,368,4,0
856,368,8,64
848,376,4,0
856,376,8,64
864,352,4,0
872,352,8,64
864,360,4,0
872,360,8,64
880,352,16,128
880,360,16,128
864,368,8,64
872,368,4,0
864,376,8,64
872,376,8,64
880,368,16,128
896,320,16,128
912,320,16,128
920,320,16,128
896,336,8,64
904,336,8,64
896,344,8,64
904,344,8,64
912,336,16,128
928,320,4,0
936,320,4,0
928,328,8,64
936,328,4,0
944,320,8,64
952,320,8,64
944,328,8,64
952,328,8,64
928,336,8,64
936,336,8,64
928,344,8,64
936,344,8,64
944,336,4,0
952,336,8,64
944,344,4,0
952,344,4,0
896,352,8,64
904,352,8,64
896,360,8,64
904,360,4,0
912,352,8,64
920,352,4,0
912,360,8,64
920,360,4,0
896,368,8,64
904,368,8,64
896,376,8,64
904,376,4,0
912,368,8,64
920,368,4,0
912,376,8,64
920,376,4,0
928,352,8,64
936,352,8,64
928,360,8,64
936,360,8,64
944,352,8,64
952,352,8,64
944,360,8,64
952,360,4,0
928,368,4,0
936,368,8,64
928,376,8,64
936,376,4,0
944,368,8,64
952,368,8,64
944,376,4,0
952,376,8,64
960,320,16,128
976,320,8,64
984,320,8,64
976,328,8,64
984,328,8,64
960,336,4,0
968,336,8,64
960,344,8,64
968,344,8,64
976,336,8,64
984,336,8,64
976,344,4,0
984,344,4,0
992,320,16,128
1008,320,4,0
1016,320,8,64
1008,328,8,64
1016,328,8,64
992,336,4,0
1000,336,4,0
992,344,4,0
1000,344,8,64
1008,336,8,64
1016,336,4,0
1008,344,8,64
1016,344,8,64
960,352,4,0
968,352,4,0
960,360,4,0
968,360,8,64
976,352,8,64
984,352,4,0
976,360,8,64
984,360,4,0
960,368,4,0
968,368,4,0
960,376,8,64
968,376,8,64
976,368,8,64
984,368,8,64
976,376,8,64
984,376,8,64
992,352,8,64
1000,352,8,64
992,360,8,64
1000,360,8,64
1008,352,16,128
1008,360,16,128
992,368,8,64
1000,368,8,64
992,376,8,64
1000,376,8,64
1008,368,8,64
1016,368,8,64
1008,376,8,64
1016,376,8,64
1024,320,16,128
1040,320,8,64
1048,320,4,0
1040,328,8,64
1048,328,8,64
1024,336,8,64
1032,336,4,0
1024,344,4,0
1032,344,8,64
1040,336,8,64
1048,336,8,64
1040,344,8,64
1048,344,8,64
1056,320,8,64
1064,320,4,0
1056,328,8,64
1064,328,8,64
1072,320,4,0
1080,320,4,0
1072,328,4,0
1080,328,8,64
1056,336,8,64
1064,336,4,0
1056,344,8,64
1064,344,8,64
1072,336,4,0
1080,336,8,64
1072,344,4,0
1080,344,4,0
1024,352,8,64
1032,352,8,64
1024,360,8,64
1032,360,8,64
1040,352,4,0
1048,352,4,0
1040,360,4,0
1048,360,8,64
1024,368,4,0
1032,368,8,64
1024,376,8,64
1032,376,8,64
1040,368,8,64
1048,368,8,64
1040,376,8,64
1048,376,8,64
1056,352,8,64
1064,352,8,64
1056,360,4,0
1064,360,4,0
1072,352,4,0
1080,352,4,0
1072,360,4,0
1080,360,8,64
1056,368,8,64
1064,368,8,64
1056,376,8,64
1064,376,8,64
1072,368,4,0
1080,368,8,64
1072,376,8,64
1080,376,8,64
1088,320,8,64
1096,320,4,0
1088,328,8,64
1096,328,8,64
1104,320,8,64
1112,320,4,0
1104,328,8,64
1112,328,8,64
1088,336,4,0
1096,336,4,0
1088,344,8,64
1096,344,8,64
1104,336,4,0
1112,336,8,64
1104,344,8,64
