pos_largura,pos_altura,quadratico,valor
1480,632,8,64
1488,624,16,128
1504,608,16,128
1504,616,16,128
1520,608,8,64
1528,608,8,64
1520,616,8,64
1528,616,8,64
1504,624,8,64
1512,624,8,64
1504,632,8,64
1512,632,8,64
1520,624,8,64
1528,624,8,64
1520,632,8,64
1528,632,4,0
1536,576,16,128
1552,576,16,128
1536,592,8,64
1544,592,8,64
1536,600,8,64
1544,600,4,0
1552,592,8,64
1560,592,8,64
1552,600,8,64
1560,600,8,64
1568,576,16,128
1568,584,16,128
1584,576,8,64
1592,576,8,64
1584,584,8,64
1592,584,8,64
1568,592,8,64
1576,592,8,64
1568,600,8,64
1576,600,8,64
1584,592,8,64
1592,592,8,64
1584,600,8,64
1592,600,8,64
1536,608,4,0
1544,608,8,64
1536,616,8,64
1544,616,8,64
1552,608,16,128
1552,616,16,128
1536,624,4,0
1544,624,8,64
1536,632,8,64
1544,632,8,64
1552,624,16,128
1568,608,8,64
1576,608,8,64
1568,616,8,64
1576,616,8,64
1584,608,8,64
1592,608,8,64
1584,616,8,64
1592,616,8,64
1568,624,16,128
1568,632,16,128
1584,624,16,128
1600,576,8,64
1608,576,4,0
1600,584,8,64
1608,584,8,64
1616,576,8,64
1624,576,8,64
1616,584,8,64
1624,584,8,64
1600,592,16,128
1608,592,16,128
1616,592,16,128
1632,576,8,64
1640,576,8,64
1632,584,8,64
1640,584,8,64
1648,576,16,128
1632,592,8,64
1640,592,8,64
1632,600,4,0
1640,600,8,64
1648,592,16,128
1600,608,16,128
1608,608,16,128
1616,608,16,128
1600,624,8,64
1608,624,8,64
1600,632,8,64
1608,632,8,64
1616,624,16,128
1632,608,16,128
1648,608,8,64
1656,608,8,64
1648,616,8,64
1656,616,8,64
1632,624,16,128
1640,624,16,128
1648,624,8,64
1656,624,8,64
1648,632,8,64
1656,632,8,64
1664,576,16,128
1680,576,16,128
1664,592,8,64
1672,592,8,64
1664,600,8,64
1672,600,8,64
1680,592,16,128
1680,600,16,128
1696,576,32,192
1664,608,8,64
1672,608,8,64
1664,616,8,64
1672,616,8,64
1680,608,8,64
1688,608,8,64
1680,616,8,64
1688,616,8,64
1664,624,16,128
1680,624,16,128
1696,608,16,128
1712,608,16,128
1696,624,16,128
1712,624,8,64
1720,624,8,64
1712,632,8,64
1720,632,8,64
1728,576,64,255
1792,576,32,192
1824,576,32,192
1792,608,32,192
1824,608,32,192
1856,576,16,128
1872,576,16,128
1856,592,16,128
1856,600,16,128
1872,592,16,128
1888,576,32,192
1856,608,32,192
1856,624,32,192
1888,608,32,192
0,640,32,192
32,640,32,192
0,672,8,64
8,672,8,64
0,680,8,64
8,680,8,64
16,672,16,128
16,680,16,128
0,688,16,128
16,688,8,64
24,688,8,64
16,696,8,64
24,696,8,64
32,672,16,128
48,672,16,128
32,688,8,64
40,688,8,64
32,696,8,64
40,696,8,64
48,688,8,64
56,688,8,64
48,696,8,64
56,696,8,64
64,640,32,192
96,640,32,192
64,672,16,128
80,672,16,128
64,688,8,64
72,688,8,64
64,696,8,64
72,696,8,64
80,688,8,64
88,688,8,64
80,696,8,64
88,696,8,64
96,672,16,128
112,672,16,128
96,688,8,64
104,688,8,64
96,696,8,64
104,696,8,64
112,688,16,128
128,640,32,192
160,640,16,128
176,640,8,64
184,640,8,64
176,648,8,64
184,648,8,64
160,656,16,128
176,656,16,128
128,672,16,128
136,672,16,128
144,672,16,128
128,688,16,128
136,688,16,128
144,688,16,128
160,672,32,192
192,640,32,192
224,640,8,64
232,640,8,64
224,648,8,64
232,648,8,64
240,640,16,128
224,656,16,128
240,656,8,64
248,656,8,64
240,664,8,64
248,664,8,64
192,672,32,192
224,672,16,128
232,672,16,128
240,672,16,128
224,688,16,128
240,688,16,128
248,688,16,128
256,640,16,128
272,640,16,128
256,656,16,128
272,656,16,128
288,640,32,192
256,672,32,192
288,672,32,192
320,640,32,192
352,640,8,64
360,640,8,64
352,648,8,64
360,648,8,64
368,640,8,64
376,640,8,64
368,648,8,64
376,648,8,64
352,656,16,128
368,656,16,128
320,672,32,192
352,672,32,192
384,640,16,128
400,640,8,64
408,640,8,64
400,648,8,64
408,648,8,64
384,656,8,64
392,656,8,64
384,664,8,64
392,664,8,64
400,656,8,64
408,656,8,64
400,664,8,64
408,664,8,64
416,640,16,128
424,640,16,128
432,640,16,128
416,656,8,64
424,656,8,64
416,664,8,64
424,664,4,0
432,656,8,64
440,656,8,64
432,664,8,64
440,664,8,64
384,672,16,128
400,672,16,128
408,672,16,128
384,688,16,128
392,688,16,128
400,688,16,128
416,672,4,0
424,672,8,64
416,680,8,64
424,680,8,64
432,672,8,64
440,672,8,64
432,680,8,64
440,680,8,64
416,688,16,128
432,688,16,128
448,640,16,128
456,640,16,128
464,640,16,128
448,656,16,128
464,656,16,128
480,640,16,128
496,640,8,64
504,640,8,64
496,648,8,64
504,648,8,64
480,656,16,128
496,656,16,128
448,672,8,64
456,672,8,64
448,680,8,64
456,680,8,64
464,672,16,128
472,672,16,128
448,688,16,128
464,688,16,128
464,696,16,128
480,672,16,128
496,672,16,128
480,688,8,64
488,688,8,64
480,696,8,64
488,696,8,64
496,688,16,128
512,640,16,128
528,640,8,64
536,640,8,64
528,648,8,64
536,648,8,64
512,656,16,128
512,664,16,128
528,656,8,64
536,656,8,64
528,664,8,64
536,664,8,64
544,640,16,128
560,640,16,128
544,656,8,64
552,656,8,64
544,664,8,64
552,664,8,64
560,656,8,64
568,656,8,64
560,664,8,64
568,664,8,64
512,672,16,128
520,672,16,128
528,672,8,64
536,672,8,64
528,680,8,64
536,680,8,64
512,688,8,64
520,688,8,64
512,696,8,64
520,696,8,64
528,688,16,128
544,672,8,64
552,672,8,64
544,680,8,64
552,680,8,64
560,672,16,128
544,688,8,64
552,688,8,64
544,696,8,64
552,696,8,64
560,688,16,128
576,640,16,128
576,648,16,128
592,640,8,64
600,640,8,64
592,648,8,64
600,648,8,64
576,656,16,128
592,656,8,64
600,656,8,64
592,664,8,64
600,664,8,64
608,640,8,64
616,640,8,64
608,648,8,64
616,648,4,0
624,640,8,64
632,640,8,64
624,648,8,64
632,648,8,64
608,656,16,128
608,664,16,128
624,656,16,128
624,664,16,128
576,672,8,64
584,672,8,64
576,680,8,64
584,680,8,64
592,672,4,0
600,672,4,0
592,680,8,64
600,680,8,64
576,688,8,64
584,688,8,64
576,696,8,64
584,696,8,64
592,688,16,128
608,672,8,64
616,672,8,64
608,680,8,64
616,680,8,64
624,672,16,128
608,688,16,128
624,688,16,128
640,640,8,64
648,640,8,64
640,648,8,64
648,648,8,64
656,640,16,128
640,656,8,64
648,656,8,64
640,664,8,64
648,664,8,64
656,656,16,128
672,640,16,128
688,640,16,128
672,656,16,128
688,656,16,128
696,656,16,128
640,672,8,64
648,672,4,0
640,680,8,64
648,680,8,64
656,672,8,64
664,672,8,64
656,680,8,64
664,680,8,64
640,688,16,128
648,688,16,128
656,688,8,64
664,688,8,64
656,696,8,64
664,696,8,64
672,672,8,64
680,672,8,64
672,680,4,0
680,680,8,64
688,672,16,128
672,688,4,0
680,688,8,64
672,696,4,0
680,696,8,64
688,688,16,128
704,640,8,64
712,640,8,64
704,648,8,64
712,648,8,64
720,640,4,0
728,640,8,64
720,648,8,64
728,648,8,64
704,656,8,64
712,656,4,0
704,664,8,64
712,664,8,64
720,656,8,64
728,656,8,64
720,664,8,64
728,664,8,64
736,640,16,128
752,640,8,64
760,640,8,64
752,648,8,64
760,648,8,64
736,656,8,64
744,656,8,64
736,664,8,64
744,664,8,64
752,656,8,64
760,656,4,0
752,664,8,64
760,664,8,64
704,672,4,0
712,672,8,64
704,680,8,64
712,680,8,64
720,672,8,64
728,672,8,64
720,680,8,64
728,680,8,64
704,688,8,64
712,688,8,64
704,696,8,64
712,696,8,64
720,688,8,64
728,688,8,64
720,696,8,64
728,696,8,64
736,672,8,64
744,672,8,64
736,680,8,64
744,680,8,64
752,672,8,64
760,672,8,64
752,680,8,64
760,680,8,64
736,688,16,128
752,688,8,64
760,688,8,64
752,696,8,64
760,696,4,0
768,640,8,64
776,640,8,64
768,648,8,64
776,648,8,64
784,640,8,64
792,640,8,64
784,648,8,64
792,648,8,64
768,656,8,64
776,656,8,64
768,664,8,64
776,664,8,64
784,656,8,64
792,656,8,64
784,664,8,64
792,664,8,64
800,640,16,128
800,648,16,128
816,640,16,128
816,648,16,128
800,656,8,64
808,656,8,64
800,664,8,64
808,664,8,64
816,656,8,64
824,656,8,64
816,664,8,64
824,664,8,64
768,672,16,128
784,672,8,64
792,672,8,64
784,680,8,64
792,680,8,64
768,688,8,64
776,688,8,64
768,696,8,64
776,696,8,64
784,688,4,0
792,688,8,64
784,696,8,64
792,696,8,64
800,672,8,64
808,672,8,64
800,680,8,64
808,680,8,64
816,672,4,0
824,672,8,64
816,680,8,64
824,680,8,64
800,688,8,64
808,688,8,64
800,696,8,64
808,696,8,64
816,688,8,64
824,688,8,64
816,696,8,64
824,696,8,64
832,640,8,64
840,640,8,64
832,648,8,64
840,648,8,64
848,640,8,64
856,640,8,64
848,648,8,64
856,648,8,64
832,656,8,64
840,656,8,64
832,664,8,64
840,664,8,64
848,656,8,64
856,656,8,64
848,664,8,64
856,664,4,0
864,640,16,128
864,648,16,128
880,640,8,64
888,640,8,64
880,648,8,64
888,648,8,64
864,656,8,64
872,656,8,64
864,664,4,0
872,664,8,64
880,656,8,64
888,656,4,0
880,664,8,64
888,664,8,64
832,672,4,0
840,672,8,64
832,680,8,64
840,680,8,64
848,672,8,64
856,672,8,64
848,680,8,64
856,680,8,64
832,688,8,64
840,688,8,64
832,696,8,64
840,696,4,0
848,688,8,64
856,688,4,0
848,696,4,0
856,696,8,64
864,672,4,0
872,672,8,64
864,680,8,64
872,680,8,64
880,672,16,128
864,688,8,64
872,688,8,64
864,696,8,64
872,696,8,64
880,688,8,64
888,688,8,64
880,696,8,64
888,696,8,64
896,640,8,64
904,640,8,64
896,648,8,64
904,648,8,64
912,640,8,64
920,640,8,64
912,648,8,64
920,648,4,0
896,656,8,64
904,656,8,64
896,664,8,64
904,664,8,64
912,656,8,64
920,656,8,64
912,664,8,64
920,664,8,64
928,640,8,64
936,640,8,64
928,648,8,64
936,648,8,64
944,640,8,64
952,640,8,64
944,648,8,64
952,648,8,64
928,656,8,64
936,656,8,64
928,664,8,64
936,664,8,64
944,656,8,64
952,656,8,64
944,664,8,64
952,664,8,64
896,672,16,128
896,680,16,128
912,672,8,64
920,672,8,64
912,680,8,64
920,680,8,64
896,688,4,0
904,688,8,64
896,696,8,64
904,696,8,64
912,688,16,128
912,696,16,128
928,672,8,64
936,672,8,64
928,680,8,64
936,680,8,64
944,672,16,128
944,680,16,128
928,688,8,64
936,688,4,0
928,696,8,64
936,696,8,64
944,688,8,64
952,688,8,64
944,696,8,64
952,696,8,64
960,640,8,64
968,640,8,64
960,648,8,64
968,648,8,64
976,640,8,64
984,640,8,64
976,648,8,64
984,648,8,64
960,656,16,128
960,664,16,128
976,656,8,64
984,656,8,64
976,664,8,64
984,664,8,64
992,640,8,64
1000,640,8,64
992,648,8,64
1000,648,8,64
1008,640,8,64
1016,640,4,0
1008,648,8,64
1016,648,8,64
992,656,8,64
1000,656,8,64
992,664,8,64
1000,664,8,64
1008,656,16,128
1008,664,16,128
960,672,16,128
960,680,16,128
976,672,4,0
984,672,8,64
976,680,8,64
984,680,4,0
960,688,16,128
960,696,16,128
976,688,8,64
984,688,8,64
976,696,8,64
984,696,8,64
992,672,8,64
1000,672,8,64
992,680,8,64
1000,680,8,64
1008,672,8,64
1016,672,8,64
1008,680,8,64
1016,680,8,64
992,688,8,64
1000,688,8,64
992,696,8,64
1000,696,8,64
1008,688,8,64
1016,688,8,64
1008,696,8,64
1016,696,8,64
1024,640,16,128
1024,648,16,128
1040,640,8,64
1048,640,8,64
1040,648,8,64
1048,648,8,64
1024,656,8,64
1032,656,8,64
1024,664,8,64
1032,664,8,64
1040,656,8,64
1048,656,8,64
1040,664,8,64
1048,664,8,64
1056,640,16,128
1072,640,8,64
1080,640,8,64
1072,648,8,64
1080,648,4,0
1056,656,8,64
1064,656,8,64
1056,664,8,64
1064,664,8,64
1072,656,8,64
1080,656,8,64
1072,664,8,64
1080,664,8,64
1024,672,8,64
1032,672,8,64
1024,680,8,64
1032,680,8,64
1040,672,8,64
1048,672,8,64
1040,680,4,0
1048,680,8,64
1024,688,4,0
1032,688,4,0
1024,696,8,64
1032,696,8,64
1040,688,8,64
1048,688,8,64
1040,696,8,64
1048,696,8,64
1056,672,4,0
1064,672,8,64
1056,680,8,64
1064,680,8,64
1072,672,16,128
1072,680,16,128
1056,688,8,64
1064,688,8,64
1056,696,8,64
1064,696,8,64
1072,688,4,0
1080,688,4,0
1072,696,8,64
1080,696,8,64
1088,640,8,64
1096,640,8,64
1088,648,8,64
1096,648,8,64
1104,640,8,64
1112,640,8,64
1104,648,8,64
1112,648,4,0
1088,656,8,64
1096,656,8,64
1088,664,8,64
1096,664,4,0
1104,656,16,128
1112,656,16,128
1120,640,8,64
1128,640,8,64
1120,648,8,64
1128,648,8,64
1136,640,8,64
1144,640,8,64
1136,648,8,64
1144,648,8,64
1120,656,8,64
1128,656,8,64
1120,664,8,64
1128,664,8,64
1136,656,8,64
1144,656,8,64
1136,664,8,64
1144,664,4,0
1088,672,8,64
1096,672,8,64
1088,680,8,64
1096,680,8,64
1104,672,8,64
1112,672,8,64
1104,680,8,64
1112,680,8,64
1088,688,4,0
1096,688,8,64
1088,696,8,64
1096,696,8,64
1104,688,8,64
1112,688,4,0
1104,696,4,0
1112,696,8,64
1120,672,8,64
1128,672,8,64
1120,680,8,64
1128,680,8,64
1136,672,8,64
1144,672,8,64
1136,680,8,64
1144,680,8,64
1120,688,4,0
1128,688,8,64
1120,696,8,64
1128,696,8,64
1136,688,8,64
1144,688,8,64
1136,696,4,0
1144,696,8,64
1152,640,8,64
1160,640,8,64
1152,648,8,64
1160,648,8,64
1168,640,8,64
1176,640,8,64
1168,648,8,64
1176,648,8,64
1152,656,8,64
1160,656,8,64
1152,664,8,64
1160,664,8,64
1168,656,8,64
1176,656,8,64
1168,664,8,64
1176,664,8,64
1184,640,8,64
1192,640,4,0
1184,648,8,64
1192,648,8,64
1200,640,8,64
1208,640,8,64
1200,648,4,0
1208,648,8,64
1184,656,8,64
1192,656,8,64
1184,664,8,64
1192,664,8,64
1200,656,8,64
1208,656,8,64
1200,664,8,64
1208,664,4,0
1152,672,8,64
1160,672,8,64
1152,680,8,64
1160,680,4,0
1168,672,8,64
1176,672,8,64
1168,680,4,0
1176,680,4,0
1152,688,8,64
1160,688,8,64
1152,696,8,64
1160,696,8,64
1168,688,8,64
1176,688,4,0
1168,696,4,0
1176,696,8,64
1184,672,8,64
1192,672,8,64
1184,680,4,0
1192,680,4,0
1200,672,8,64
1208,672,8,64
1200,680,8,64
1208,680,8,64
1184,688,8,64
1192,688,8,64
1184,696,8,64
1192,696,8,64
1200,688,8,64
1208,688,8,64
1200,696,8,64
1208,696,4,0
1216,640,8,64
1224,640,8,64
1216,648,8,64
1224,648,8,64
1232,640,4,0
1240,640,8,64
1232,648,8,64
1240,648,8,64
1216,656,4,0
1224,656,8,64
1216,664,4,0
1224,664,8,64
1232,656,8,64
1240,656,8,64
1232,664,8,64
1240,664,4,0
1248,640,8,64
1256,640,8,64
1248,648,8,64
1256,648,8,64
1264,640,16,128
1248,656,8,64
1256,656,4,0
1248,664,8,64
1256,664,4,0
1264,656,8,64
1272,656,8,64
1264,664,4,0
1272,664,8,64
1216,672,8,64
1224,672,8,64
1216,680,8,64
1224,680,8,64
1232,672,8,64
1240,672,8,64
1232,680,8,64
1240,680,8,64
1216,688,16,128
1224,688,16,128
1232,688,4,0
1240,688,8,64
1232,696,8,64
1240,696,8,64
1248,672,8,64
1256,672,8,64
1248,680,8,64
1256,680,8,64
1264,672,8,64
1272,672,8,64
1264,680,8,64
1272,680,8,64
1248,688,8,64
1256,688,8,64
1248,696,8,64
1256,696,8,64
1264,688,4,0
1272,688,4,0
1264,696,8,64
1272,696,8,64
1280,640,16,128
1296,640,16,128
1280,656,8,64
1288,656,8,64
1280,664,8,64
1288,664,4,0
1296,656,8,64
1304,656,8,64
1296,664,8,64
1304,664,8,64
1312,640,8,64
1320,640,8,64
1312,648,8,64
1320,648,8,64
1328,640,16,128
1312,656,8,64
1320,656,8,64
1312,664,8,64
1320,664,8,64
1328,656,16,128
1280,672,8,64
1288,672,8,64
1280,680,4,0
1288,680,8,64
1296,672,16,128
1280,688,4,0
1288,688,8,64
1280,696,8,64
1288,696,4,0
1296,688,8,64
1304,688,8,64
1296,696,8,64
1304,696,8,64
1312,672,16,128
1328,672,8,64
1336,672,8,64
1328,680,8,64
1336,680,8,64
1312,688,16,128
1328,688,8,64
1336,688,8,64
1328,696,8,64
1336,696,8,64
1344,640,8,64
1352,640,8,64
1344,648,8,64
1352,648,8,64
1360,640,16,128
1344,656,8,64
1352,656,8,64
1344,664,8,64
1352,664,8,64
1360,656,8,64
1368,656,8,64
1360,664,8,64
1368,664,8,64
1376,640,16,128
1392,640,16,128
1376,656,16,128
1392,656,8,64
1400,656,8,64
1392,664,8,64
1400,664,8,64
1344,672,8,64
1352,672,8,64
1344,680,4,0
1352,680,8,64
1360,672,8,64
1368,672,4,0
1360,680,8,64
1368,680,8,64
1344,688,8,64
1352,688,8,64
1344,696,8,64
1352,696,8,64
1360,688,8,64
1368,688,8,64
1360,696,8,64
1368,696,8,64
1376,672,16,128
1384,672,16,128
1392,672,8,64
1400,672,8,64
1392,680,8,64
1400,680,8,64
1376,688,8,64
1384,688,8,64
1376,696,8,64
1384,696,8,64
1392,688,8,64
1400,688,8,64
1392,696,8,64
1400,696,8,64
1408,640,8,64
1416,640,8,64
1408,648,8,64
1416,648,8,64
1424,640,16,128
1408,656,8,64
1416,656,8,64
1408,664,4,0
1416,664,8,64
1424,656,8,64
1432,656,8,64
1424,664,8,64
1432,664,8,64
1440,640,16,128
1448,640,16,128
1456,640,8,64
1464,640,4,0
1456,648,8,64
1464,648,8,64
1440,656,8,64
1448,656,8,64
1440,664,8,64
1448,664,8,64
1456,656,8,64
1464,656,8,64
1456,664,8,64
1464,664,4,0
1408,672,16,128
1424,672,8,64
1432,672,8,64
1424,680,4,0
1432,680,8,64
1408,688,8,64
1416,688,8,64
1408,696,8,64
1416,696,8,64
1424,688,8,64
1432,688,8,64
1424,696,8,64
1432,696,8,64
1440,672,8,64
1448,672,8,64
1440,680,8,64
1448,680,8,64
1456,672,8,64
1464,672,8,64
1456,680,8,64
1464,680,8,64
1440,688,16,128
1456,688,16,128
1472,640,8,64
1480,640,4,0
1472,648,8,64
1480,648,8,64
1488,640,8,64
1496,640,8,64
1488,648,8,64
1496,648,8,64
1472,656,8,64
1480,656,8,64
1472,664,8,64
1480,664,8,64
1488,656,16,128
1504,640,8,64
1512,640,8,64
1504,648,8,64
1512,648,8,64
1520,640,16,128
1528,640,16,128
1504,656,16,128
1520,656,16,128
1528,656,16,128
1472,672,16,128
1480,672,16,128
1488,672,8,64
1496,672,8,64
1488,680,8,64
1496,680,8,64
1472,688,4,0
1480,688,8,64
1472,696,8,64
1480,696,8,64
1488,688,16,128
1504,672,16,128
1512,672,16,128
1520,672,16,128
1504,688,16,128
1512,688,16,128
1520,688,16,128
1528,688,16,128
1536,640,8,64
1544,640,8,64
1536,648,8,64
1544,648,8,64
1552,640,16,128
1536,656,8,64
1544,656,8,64
1536,664,8,64
1544,664,8,64
1552,656,16,128
1568,640,16,128
1584,640,8,64
1592,640,8,64
1584,648,8,64
1592,648,8,64
1568,656,8,64
1576,656,8,64
1568,664,8,64
1576,664,8,64
1584,656,16,128
1536,672,32,192
1568,672,32,192
1600,640,16,128
1616,640,16,128
1600,656,16,128
1616,656,16,128
1616,664,16,128
1632,640,16,128
1648,640,16,128
1632,656,16,128
1648,656,16,128
1656,656,16,128
1600,672,8,64
1608,672,8,64
1600,680,8,64
1608,680,8,64
1616,672,8,64
1624,672,8,64
1616,680,8,64
1624,680,8,64
1600,688,16,128
1616,688,16,128
1632,672,16,128
1648,672,8,64
1656,672,8,64
1648,680,8,64
1656,680,8,64
1632,688,16,128
1640,688,16,128
1648,688,16,128
1664,640,16,128
1680,640,8,64
1688,640,8,64
1680,648,8,64
1688,648,8,64
1664,656,16,128
1680,656,8,64
1688,656,8,64
1680,664,8,64
1688,664,8,64
1696,640,16,128
1712,640,16,128
1696,656,16,128
1712,656,16,128
1664,672,32,192
1680,672,32,192
1696,672,8,64
1704,672,8,64
1696,680,8,64
1704,680,8,64
1712,672,8,64
1720,672,8,64
1712,680,8,64
1720,680,4,0
1696,688,8,64
1704,688,8,64
1696,696,8,64
1704,696,8,64
1712,688,16,128
1728,640,32,192
1760,640,32,192
1728,672,8,64
1736,672,8,64
1728,680,4,0
1736,680,8,64
1744,672,16,128
1728,688,8,64
1736,688,8,64
1728,696,8,64
1736,696,8,64
1744,688,16,128
1760,672,16,128
1776,672,16,128
1760,688,16,128
1760,696,16,128
1776,688,16,128
1776,696,16,128
1792,640,32,192
1824,640,16,128
1840,640,8,64
1848,640,8,64
1840,648,8,64
1848,648,8,64
1824,656,16,128
1840,656,8,64
1848,656,8,64
1840,664,8,64
1848,664,8,64
1792,672,8,64
1800,672,8,64
1792,680,8,64
1800,680,8,64
1808,672,8,64
1816,672,8,64
1808,680,8,64
1816,680,8,64
1792,688,8,64
1800,688,8,64
1792,696,8,64
1800,696,8,64
1808,688,8,64
1816,688,8,64
1808,696,8,64
1816,696,8,64
1824,672,8,64
1832,672,8,64
1824,680,8,64
1832,680,8,64
1840,672,8,64
1848,672,8,64
1840,680,8,64
1848,680,8,64
1824,688,8,64
1832,688,8,64
1824,696,8,64
1832,696,8,64
1840,688,8,64
1848,688,8,64
1840,696,8,64
1848,696,8,64
1856,640,16,128
1864,640,16,128
1872,640,8,64
1880,640,8,64
1872,648,8,64
1880,648,8,64
1856,656,8,64
1864,656,8,64
1856,664,8,64
1864,664,8,64
1872,656,8,64
1880,656,8,64
1872,664,8,64
1880,664,8,64
1888,640,8,64
1896,640,8,64
1888,648,8,64
1896,648,8,64
1904,640,16,128
1888,656,8,64
1896,656,8,64
1888,664,8,64
1896,664,8,64
1904,656,16,128
1856,672,8,64
1864,672,8,64
1856,680,8,64
1864,680,8,64
1872,672,8,64
1880,672,8,64
1872,680,8,64
1880,680,8,64
1856,688,8,64
1864,688,8,64
1856,696,8,64
1864,696,8,64
1872,688,16,128
1888,672,8,64
1896,672,8,64
1888,680,8,64
1896,680,8,64
1904,672,8,64
1912,672,8,64
1904,680,8,64
1912,680,8,64
1888,688,16,128
1904,688,16,128
0,704,32,192
0,720,32,192
32,704,16,128
48,704,16,128
32,720,8,64
40,720,8,64
32,728,8,64
40,728,8,64
48,720,16,128
0,736,32,192
32,736,32,192
64,704,16,128
64,712,16,128
80,704,8,64
88,704,8,64
80,712,8,64
88,712,8,64
64,720,16,128
80,720,16,128
96,704,16,128
96,712,16,128
112,704,16,128
112,712,16,128
96,720,8,64
104,720,8,64
96,728,8,64
104,728,8,64
112,720,16,128
112,728,16,128
64,736,32,192
96,736,16,128
112,736,8,64
120,736,8,64
112,744,8,64
120,744,8,64
96,752,16,128
112,752,16,128
128,704,8,64
136,704,8,64
128,712,8,64
136,712,8,64
144,704,16,128
128,720,8,64
136,720,8,64
128,728,8,64
136,728,8,64
144,720,16,128
160,704,8,64
168,704,8,64
160,712,8,64
168,712,8,64
176,704,16,128
160,720,8,64
168,720,4,0
160,728,8,64
168,728,8,64
176,720,8,64
184,720,8,64
176,728,8,64
184,728,8,64
128,736,16,128
144,736,8,64
152,736,8,64
144,744,8,64
152,744,8,64
128,752,16,128
144,752,16,128
160,736,16,128
176,736,16,128
160,752,8,64
168,752,8,64
160,760,8,64
168,760,8,64
176,752,8,64
184,752,8,64
176,760,8,64
184,760,8,64
192,704,8,64
200,704,8,64
192,712,8,64
200,712,8,64
208,704,16,128
192,720,16,128
208,720,8,64
216,720,8,64
208,728,8,64
216,728,8,64
224,704,16,128
224,712,16,128
240,704,16,128
224,720,16,128
240,720,16,128
192,736,16,128
208,736,8,64
216,736,8,64
208,744,8,64
216,744,8,64
192,752,16,128
208,752,16,128
216,752,16,128
224,736,8,64
232,736,8,64
224,744,8,64
232,744,8,64
240,736,16,128
224,752,16,128
240,752,16,128
256,704,32,192
256,720,32,192
288,704,32,192
256,736,16,128
256,744,16,128
272,736,8,64
280,736,8,64
272,744,8,64
280,744,8,64
256,752,8,64
264,752,8,64
256,760,8,64
264,760,8,64
272,752,8,64
280,752,8,64
272,760,8,64
280,760,8,64
288,736,16,128
304,736,16,128
288,752,8,64
296,752,8,64
288,760,8,64
296,760,8,64
304,752,8,64
312,752,8,64
304,760,8,64
312,760,8,64
320,704,32,192
352,704,32,192
320,736,16,128
336,736,16,128
320,752,16,128
320,760,16,128
336,752,8,64
344,752,8,64
336,760,8,64
344,760,8,64
352,736,8,64
360,736,8,64
352,744,8,64
360,744,8,64
368,736,16,128
376,736,16,128
352,752,16,128
368,752,8,64
376,752,8,64
368,760,8,64
376,760,8,64
384,704,8,64
392,704,8,64
384,712,8,64
392,712,8,64
400,704,16,128
384,720,16,128
392,720,16,128
400,720,16,128
416,704,16,128
432,704,16,128
416,720,16,128
424,720,16,128
432,720,8,64
440,720,8,64
432,728,8,64
440,728,8,64
384,736,16,128
400,736,8,64
408,736,8,64
400,744,8,64
408,744,8,64
384,752,8,64
392,752,8,64
384,760,8,64
392,760,4,0
400,752,8,64
408,752,8,64
400,760,8,64
408,760,8,64
416,736,8,64
424,736,8,64
416,744,8,64
424,744,8,64
432,736,8,64
440,736,8,64
432,744,8,64
440,744,8,64
416,752,16,128
416,760,16,128
432,752,16,128
448,704,16,128
464,704,8,64
472,704,8,64
464,712,8,64
472,712,8,64
448,720,8,64
456,720,8,64
448,728,8,64
456,728,8,64
464,720,8,64
472,720,8,64
464,728,8,64
472,728,8,64
480,704,16,128
480,712,16,128
496,704,8,64
504,704,8,64
496,712,8,64
504,712,8,64
480,720,8,64
488,720,8,64
480,728,8,64
488,728,8,64
496,720,8,64
504,720,8,64
496,728,8,64
504,728,8,64
448,736,16,128
464,736,16,128
472,736,16,128
448,752,16,128
464,752,8,64
472,752,8,64
464,760,8,64
472,760,8,64
480,736,16,128
496,736,8,64
504,736,8,64
496,744,8,64
504,744,8,64
480,752,16,128
496,752,16,128
504,752,16,128
512,704,16,128
512,712,16,128
528,704,16,128
528,712,16,128
512,720,8,64
520,720,8,64
512,728,8,64
520,728,8,64
528,720,8,64
536,720,8,64
528,728,8,64
536,728,8,64
544,704,16,128
552,704,16,128
560,704,16,128
568,704,16,128
544,720,8,64
552,720,8,64
544,728,8,64
552,728,8,64
560,720,8,64
568,720,4,0
560,728,4,0
568,728,4,0
512,736,8,64
520,736,8,64
512,744,8,64
520,744,8,64
528,736,16,128
512,752,16,128
528,752,8,64
536,752,8,64
528,760,4,0
536,760,8,64
544,736,8,64
552,736,8,64
544,744,8,64
552,744,8,64
560,736,8,64
568,736,8,64
560,744,8,64
568,744,8,64
544,752,16,128
552,752,16,128
560,752,16,128
576,704,16,128
592,704,16,128
600,704,16,128
576,720,8,64
584,720,8,64
576,728,8,64
584,728,8,64
592,720,8,64
600,720,8,64
592,728,8,64
600,728,8,64
608,704,16,128
624,704,16,128
608,720,8,64
616,720,8,64
608,728,8,64
616,728,8,64
624,720,16,128
632,720,16,128
576,736,8,64
584,736,4,0
576,744,8,64
584,744,8,64
592,736,8,64
600,736,8,64
592,744,8,64
600,744,8,64
576,752,16,128
576,760,16,128
592,752,8,64
600,752,8,64
592,760,8,64
600,760,8,64
608,736,8,64
616,736,8,64
608,744,8,64
616,744,8,64
624,736,8,64
